path	first_code_line	exports_sample
utils/plugins/pluginStartupCheck.ts	import { join } from 'path'	checkEnabledPlugins, getPluginEditableScopes, isPersistableScope, settingSourceToScope, getInstalledPlugins, findMissingPlugins
utils/plugins/pluginVersioning.ts	import { createHash } from 'crypto'	calculatePluginVersion, getGitCommitSha, getVersionFromPath, isVersionedPath
utils/plugins/reconciler.ts	import isEqual from 'lodash-es/isEqual.js'	MarketplaceDiff, diffMarketplaces, ReconcileOptions, ReconcileProgressEvent, ReconcileResult, reconcileMarketplaces
utils/plugins/refresh.ts	import { getOriginalCwd } from '../../bootstrap/state.js'	RefreshActivePluginsResult, refreshActivePlugins
utils/plugins/schemas.ts	import { z } from 'zod/v4'	ALLOWED_OFFICIAL_MARKETPLACE_NAMES, isMarketplaceAutoUpdate, BLOCKED_OFFICIAL_NAME_PATTERN, isBlockedOfficialName, OFFICIAL_GITHUB_ORG, validateOfficialNameSource
utils/plugins/validatePlugin.ts	import type { Dirent, Stats } from 'fs'	ValidationResult, ValidationError, ValidationWarning, validatePluginManifest
utils/plugins/walkPluginMarkdown.ts	import { join } from 'path'	walkPluginMarkdown
utils/plugins/zipCache.ts		isPluginZipCacheEnabled, getPluginZipCachePath, getZipCacheKnownMarketplacesPath, getZipCacheInstalledPluginsPath, getZipCacheMarketplacesDir, getZipCachePluginsDir, getSessionPluginCachePath, cleanupSessionPluginCache (+3)
utils/plugins/zipCacheAdapters.ts	import { readFile } from 'fs/promises'	readZipCacheKnownMarketplaces, writeZipCacheKnownMarketplaces, readMarketplaceJson, saveMarketplaceJsonToZipCache, syncMarketplacesToZipCache
utils/powershell/dangerousCmdlets.ts	import { CROSS_PLATFORM_CODE_EXEC } from '../permissions/dangerousPatterns.js'	FILEPATH_EXECUTION_CMDLETS, DANGEROUS_SCRIPT_BLOCK_CMDLETS, MODULE_LOADING_CMDLETS, NETWORK_CMDLETS, ALIAS_HIJACK_CMDLETS, WMI_CIM_CMDLETS, ARG_GATED_CMDLETS, NEVER_SUGGEST
utils/powershell/parser.ts	import { execa } from 'execa'	CommandElementChild, ParsedCommandElement, ParsedPowerShellCommand
utils/powershell/staticPrefix.ts	import { getCommandSpec } from '../bash/registry.js'	getCommandPrefixStatic
utils/preflightChecks.tsx	import { c as _c } from "react/compiler-runtime";	PreflightCheckResult, PreflightStep
utils/privacyLevel.ts	type PrivacyLevel = 'default' | 'no-telemetry' | 'essential-traffic'	getPrivacyLevel, isEssentialTrafficOnly, isTelemetryDisabled, getEssentialTrafficOnlyReason
utils/process.ts	function handleEPIPE(	registerProcessOutputErrorHandlers, writeToStdout, writeToStderr, exitWithError, peekForStdinData
utils/processUserInput/processBashCommand.tsx	import type { ContentBlockParam } from '@anthropic-ai/sdk/resources';	processBashCommand
utils/processUserInput/processSlashCommand.tsx	import { feature } from 'bun:bundle';	
utils/processUserInput/processTextPrompt.ts	import type { ContentBlockParam } from '@anthropic-ai/sdk/resources'	processTextPrompt
utils/processUserInput/processUserInput.ts	import { feature } from 'bun:bundle'	ProcessUserInputContext, ProcessUserInputBaseResult, processUserInput
utils/profilerBase.ts	import type { performance as PerformanceType } from 'perf_hooks'	getPerformance, formatMs, formatTimelineLine
utils/promptCategory.ts	import type { QuerySource } from 'src/constants/querySource.js'	getQuerySourceForAgent, getQuerySourceForREPL
utils/promptEditor.ts	import {	EditorResult, editFileInEditor, editPromptInEditor
utils/promptShellExecution.ts	import { randomUUID } from 'crypto'	executeShellCommandsInPrompt
utils/proxy.ts	import axios, { type AxiosInstance } from 'axios'	disableKeepAlive, _resetKeepAliveForTesting, getAddressFamily, getProxyUrl, getNoProxy, shouldBypassProxy, createAxiosInstance, getProxyAgent (+1)
utils/queryContext.ts	import type { Command } from '../commands.js'	fetchSystemPromptParts, buildSideQuestionFallbackParams
utils/queryHelpers.ts	import type { ToolUseBlock } from '@anthropic-ai/sdk/resources/index.mjs'	PermissionPromptTool, isResultSuccessful
utils/queryProfiler.ts		startQueryProfile, queryCheckpoint, endQueryProfile
utils/queueProcessor.ts	import type { QueuedCommand } from '../types/textInputTypes.js'	processQueueIfReady, hasQueuedCommands
utils/readEditContext.ts	import { type FileHandle, open } from 'fs/promises'	CHUNK_SIZE, MAX_SCAN_BYTES, EditContext, readEditContext, openForScan, scanForContext, readCapped
utils/readFileInRange.ts		ReadFileRangeResult, FileTooLargeError, readFileInRange
utils/releaseNotes.ts	import axios from 'axios'	CHANGELOG_URL, _resetChangelogCacheForTesting, migrateChangelogFromConfig, fetchAndStoreChangelog, getStoredChangelog, getStoredChangelogFromMemory, parseChangelog, getRecentReleaseNotes
utils/renderOptions.ts	import { openSync } from 'fs'	getBaseRenderOptions
utils/ripgrep.ts	import type { ChildProcess, ExecFileException } from 'child_process'	ripgrepCommand, RipgrepTimeoutError
utils/sandbox/sandbox-adapter.ts	import type {	resolvePathPatternForSandbox, resolveSandboxFilesystemPath, shouldAllowManagedSandboxDomainsOnly, convertToSandboxRuntimeConfig
utils/sandbox/sandbox-ui-utils.ts	export function removeSandboxViolationTags(text: string): string {	removeSandboxViolationTags
utils/sanitization.ts	export function partiallySanitizeUnicode(prompt: string): string {	partiallySanitizeUnicode, recursivelySanitizeUnicode, recursivelySanitizeUnicode, recursivelySanitizeUnicode, recursivelySanitizeUnicode, recursivelySanitizeUnicode
utils/screenshotClipboard.ts	import { mkdir, unlink, writeFile } from 'fs/promises'	copyAnsiToClipboard
utils/sdkEventQueue.ts	import type { UUID } from 'crypto'	SdkEvent, enqueueSdkEvent, drainSdkEvents, emitTaskTerminatedSdk
utils/secureStorage/fallbackStorage.ts	import type { SecureStorage, SecureStorageData } from './types.js'	createFallbackStorage
utils/secureStorage/index.ts	import { createFallbackStorage } from './fallbackStorage.js'	getSecureStorage
utils/secureStorage/keychainPrefetch.ts	import { execFile } from 'child_process'	startKeychainPrefetch, ensureKeychainPrefetchCompleted, getLegacyApiKeyPrefetchResult, clearLegacyApiKeyPrefetch
utils/secureStorage/macOsKeychainHelpers.ts	import { createHash } from 'crypto'	CREDENTIALS_SERVICE_SUFFIX, getMacOsKeychainStorageServiceName, getUsername, KEYCHAIN_CACHE_TTL_MS, keychainCacheState, clearKeychainCache, primeKeychainCacheFromPrefetch
utils/secureStorage/macOsKeychainStorage.ts	import { execaSync } from 'execa'	macOsKeychainStorage, isMacOsKeychainLocked
utils/secureStorage/plainTextStorage.ts	import { chmodSync } from 'fs'	plainTextStorage
utils/semanticBoolean.ts	import { z } from 'zod/v4'	semanticBoolean
utils/semanticNumber.ts	import { z } from 'zod/v4'	semanticNumber
utils/semver.ts	let _npmSemver: typeof import('semver') | undefined	gt, gte, lt, lte, satisfies, order
utils/sequential.ts	type QueueItem<T extends unknown[], R> = {	sequential
utils/sessionActivity.ts	import { registerCleanup } from './cleanupRegistry.js'	SessionActivityReason, registerSessionActivityCallback, unregisterSessionActivityCallback, sendSessionActivitySignal, isSessionActivityTrackingActive, startSessionActivity, stopSessionActivity
utils/sessionEnvVars.ts	const sessionEnvVars = new Map<string, string>()	getSessionEnvVars, setSessionEnvVar, deleteSessionEnvVar, clearSessionEnvVars
utils/sessionEnvironment.ts	import { mkdir, readdir, readFile, writeFile } from 'fs/promises'	getSessionEnvDirPath, getHookEnvFilePath, clearCwdEnvFiles, invalidateSessionEnvCache, getSessionEnvironmentScript
utils/sessionFileAccessHooks.ts	import { feature } from 'bun:bundle'	isMemoryFileAccess, registerSessionFileAccessHooks
utils/sessionIngressAuth.ts	import {	getSessionIngressAuthToken, getSessionIngressAuthHeaders, updateSessionIngressAuthToken
utils/sessionRestore.ts	import { feature } from 'bun:bundle'	restoreSessionStateFromLog, computeRestoredAttributionState, computeStandaloneAgentContext, restoreAgentFromSession
utils/sessionStart.ts	import { getMainThreadAgentType } from '../bootstrap/state.js'	takeInitialUserMessage, processSessionStartHooks, processSetupHooks
utils/sessionState.ts	export type SessionState = 'idle' | 'running' | 'requires_action'	SessionState, RequiresActionDetails, SessionExternalMetadata, setSessionStateChangedListener, setSessionMetadataChangedListener, setPermissionModeChangedListener, getSessionState, notifySessionStateChanged (+2)
utils/sessionStorage.ts	import { feature } from 'bun:bundle'	isTranscriptMessage, isChainParticipant, isEphemeralToolProgress, getProjectsDir, getTranscriptPath, getTranscriptPathForSession
utils/sessionStoragePortable.ts	import type { UUID } from 'crypto'	LITE_READ_BUF_SIZE, validateUuid, unescapeJsonString, extractJsonStringField, extractLastJsonStringField, extractFirstPromptFromHead, readHeadAndTail, LiteSessionFile (+1)
utils/sessionTitle.ts	import { z } from 'zod/v4'	extractConversationText, generateSessionTitle
utils/sessionUrl.ts	import { randomUUID, type UUID } from 'crypto'	ParsedSessionUrl, parseSessionIdentifier
utils/set.ts	export function difference<A>(a: Set<A>, b: Set<A>): Set<A> {	difference, intersects, every, union
utils/settings/allErrors.ts	import { getMcpConfigsByScope } from '../../services/mcp/config.js'	getSettingsWithAllErrors
utils/settings/applySettingsChange.ts	import type { AppState } from '../../state/AppState.js'	applySettingsChange
utils/settings/changeDetector.ts	import chokidar, { type FSWatcher } from 'chokidar'	initialize, dispose, subscribe
utils/settings/constants.ts	import { getAllowedSettingSources } from '../../bootstrap/state.js'	SETTING_SOURCES, SettingSource, getSettingSourceName, getSourceDisplayName, getSettingSourceDisplayNameLowercase, getSettingSourceDisplayNameCapitalized, parseSettingSourcesFlag, getEnabledSettingSources (+4)
utils/settings/internalWrites.ts	const timestamps = new Map<string, number>()	markInternalWrite, consumeInternalWrite, clearInternalWrites
utils/settings/managedPath.ts	import memoize from 'lodash-es/memoize.js'	getManagedFilePath, getManagedSettingsDropInDir
utils/settings/mdm/constants.ts	import { homedir, userInfo } from 'os'	MACOS_PREFERENCE_DOMAIN, WINDOWS_REGISTRY_KEY_PATH_HKLM, WINDOWS_REGISTRY_KEY_PATH_HKCU, WINDOWS_REGISTRY_VALUE_NAME, PLUTIL_PATH, PLUTIL_ARGS_PREFIX, MDM_SUBPROCESS_TIMEOUT_MS, getMacOSPlistPaths
utils/settings/mdm/rawRead.ts	import { execFile } from 'child_process'	RawReadResult, fireRawRead, startMdmRawRead, getMdmRawReadPromise
utils/settings/mdm/settings.ts	import { join } from 'path'	startMdmSettingsLoad, ensureMdmSettingsLoaded, getMdmSettings, getHkcuSettings, clearMdmSettingsCache, setMdmSettingsCache, refreshMdmSettings, parseCommandOutputAsSettings (+1)
utils/settings/permissionValidation.ts	import { z } from 'zod/v4'	validatePermissionRule
utils/settings/pluginOnlyPolicy.ts	import { getSettingsForSource } from './settings.js'	CustomizationSurface, isRestrictedToPluginOnly, isSourceAdminTrusted
utils/settings/schemaOutput.ts	import { toJSONSchema } from 'zod/v4'	generateSettingsJSONSchema
utils/settings/settings.ts	import { feature } from 'bun:bundle'	loadManagedFileSettings, getManagedFileSettingsPresence, parseSettingsFile, getSettingsRootPathForSource
utils/settings/settingsCache.ts	import type { SettingSource } from './constants.js'	getSessionSettingsCache, setSessionSettingsCache, getCachedSettingsForSource, setCachedSettingsForSource, getCachedParsedFile, setCachedParsedFile, resetSettingsCache, getPluginSettingsBase (+2)
utils/settings/toolValidationConfig.ts	export type ToolValidationConfig = {	ToolValidationConfig, TOOL_VALIDATION_CONFIG, isFilePatternTool, isBashPrefixTool, getCustomValidation
utils/settings/types.ts	import { feature } from 'bun:bundle'	EnvironmentVariablesSchema, PermissionsSchema, ExtraKnownMarketplaceSchema, AllowedMcpServerEntrySchema, DeniedMcpServerEntrySchema, CUSTOMIZATION_SURFACES, SettingsSchema
utils/settings/validateEditTool.ts	import type { ValidationResult } from 'src/Tool.js'	validateInputForSettingsFileEdit
utils/settings/validation.ts	import type { ConfigScope } from 'src/services/mcp/types.js'	FieldPath, ValidationError, SettingsWithErrors, formatZodError, validateSettingsFileContent, filterInvalidPermissionRules
utils/settings/validationTips.ts	import type { ZodIssueCode } from 'zod/v4'	ValidationTip, TipContext, getValidationTip
utils/shell/bashProvider.ts	import { feature } from 'bun:bundle'	createBashShellProvider
utils/shell/outputLimits.ts	import { validateBoundedIntEnvVar } from '../envValidation.js'	BASH_MAX_OUTPUT_UPPER_LIMIT, BASH_MAX_OUTPUT_DEFAULT, getMaxOutputLength
utils/shell/powershellDetection.ts	import { realpath, stat } from 'fs/promises'	findPowerShell, getCachedPowerShellPath, PowerShellEdition, getPowerShellEdition, resetPowerShellCache
utils/shell/powershellProvider.ts	import { tmpdir } from 'os'	buildPowerShellArgs, createPowerShellProvider
utils/shell/prefix.ts	import chalk from 'chalk'	CommandPrefixResult, CommandSubcommandPrefixResult, PrefixExtractorConfig, createCommandPrefixExtractor, createSubcommandPrefixExtractor
utils/shell/readOnlyCommandValidation.ts	import { getPlatform } from '../platform.js'	FlagArgType, ExternalCommandConfig, GIT_READ_ONLY_COMMANDS
utils/shell/resolveDefaultShell.ts	import { getInitialSettings } from '../settings/settings.js'	resolveDefaultShell
utils/shell/shellProvider.ts	export const SHELL_TYPES = ['bash', 'powershell'] as const	SHELL_TYPES, ShellType, DEFAULT_HOOK_SHELL, ShellProvider
utils/shell/shellToolUtils.ts	import { BASH_TOOL_NAME } from '../../tools/BashTool/toolName.js'	SHELL_TOOL_NAMES, isPowerShellToolEnabled
utils/shell/specPrefix.ts	import type { CommandSpec } from '../bash/registry.js'	DEPTH_RULES, buildPrefix
utils/shellConfig.ts	import { open, readFile, stat } from 'fs/promises'	CLAUDE_ALIAS_REGEX, getShellConfigPaths, filterClaudeAliases, readFileLines, writeFileLines, findClaudeAlias, findValidClaudeAlias
utils/sideQuery.ts	import type Anthropic from '@anthropic-ai/sdk'	SideQueryOptions, sideQuery
utils/sideQuestion.ts	import { formatAPIError } from '../services/api/errorUtils.js'	findBtwTriggerPositions, SideQuestionResult, runSideQuestion
utils/signal.ts	export type Signal<Args extends unknown[] = []> = {	Signal, createSignal
utils/sinks.ts	import { initializeAnalyticsSink } from '../services/analytics/sink.js'	initSinks
utils/skills/skillChangeDetector.ts	import chokidar, { type FSWatcher } from 'chokidar'	initialize, dispose, subscribe
utils/slashCommandParsing.ts	export type ParsedSlashCommand = {	ParsedSlashCommand, parseSlashCommand
utils/sleep.ts	export function sleep(	sleep, withTimeout
utils/sliceAnsi.ts	import {	sliceAnsi
utils/slowOperations.ts	import { feature } from 'bun:bundle'	SLOW_OPERATION_THRESHOLD_MS, callerFrame, slowLogging, jsonStringify, jsonStringify, jsonStringify, jsonParse, clone (+2)
utils/standaloneAgent.ts	import type { AppState } from '../state/AppState.js'	getStandaloneAgentName
utils/startupProfiler.ts	import { dirname, join } from 'path'	profileCheckpoint, profileReport, isDetailedProfilingEnabled, getStartupPerfLogPath, logStartupPerf
utils/staticRender.tsx	import { c as _c } from "react/compiler-runtime";	renderToAnsiString, renderToString
utils/stats.ts	import { feature } from 'bun:bundle'	DailyActivity, DailyModelTokens, StreakInfo, SessionStats, ClaudeCodeStats
utils/statsCache.ts	import { feature } from 'bun:bundle'	STATS_CACHE_VERSION, withStatsCacheLock, PersistedStatsCache, getStatsCachePath, loadStatsCache, saveStatsCache
utils/status.tsx	import chalk from 'chalk';	Property, Diagnostic, buildSandboxProperties, buildIDEProperties, buildMcpProperties, buildMemoryDiagnostics, buildSettingSourcesProperties, buildInstallationDiagnostics (+1)
utils/statusNoticeDefinitions.tsx	import { Box, Text } from '../ink.js';	StatusNoticeType, StatusNoticeContext, StatusNoticeDefinition, statusNoticeDefinitions, getActiveNotices
utils/statusNoticeHelpers.ts	import { roughTokenCountEstimation } from '../services/tokenEstimation.js'	AGENT_DESCRIPTIONS_THRESHOLD, getAgentDescriptionsTotalTokens
utils/stream.ts	export class Stream<T> implements AsyncIterator<T> {	Stream
utils/streamJsonStdoutGuard.ts	import { registerCleanup } from './cleanupRegistry.js'	STDOUT_GUARD_MARKER, installStreamJsonStdoutGuard, _resetStreamJsonStdoutGuardForTesting
utils/streamlinedTransform.ts	import type { SDKAssistantMessage } from 'src/entrypoints/agentSdkTypes.js'	createStreamlinedTransformer, shouldIncludeInStreamlined
utils/stringUtils.ts	export function escapeRegExp(str: string): string {	escapeRegExp, capitalize, plural, firstLineOf, countCharInString, normalizeFullWidthDigits, normalizeFullWidthSpace, safeJoinLines (+2)
utils/subprocessEnv.ts	import { isEnvTruthy } from './envUtils.js'	registerUpstreamProxyEnvFn, subprocessEnv
utils/suggestions/commandSuggestions.ts	import Fuse from 'fuse.js'	MidInputSlashCommand, findMidInputSlashCommand, getBestCommandMatch, isCommandInput, hasCommandArgs, formatCommand
